Artist Name,Artist ID,Artist_Popularity,Artist_Followers,Artist Genre
R. Kelly,2mxe0TnaNL039ysAj51xPQ,72.0,2078778.0,
Judas Priest,2tRsMl4eGxwoNabM08Dm4I,70.0,2082751.0,"album rock,birmingham metal,hard rock,metal,power metal,rock"
Placebo,6RZUqkomCmb8zCRqc9eznB,69.0,1197772.0,"alternative rock,britpop,modern rock,permanent wave,rock"
Townes Van Zandt,3ZWab2LEVkNKiBPIClTwof,59.0,189719.0,"alternative country,cosmic american,country rock,folk,folk rock,new americana,outlaw country,roots rock,singer-songwriter,texas country,traditional folk"
David Sylvian,2oyWkw7sq99yqj12hVUHtw,49.0,73684.0,"ambient pop,art pop,art rock,experimental rock,fourth world,melancholia,new romantic,new wave,new wave pop"
Archie Shepp,7C2DSqaNkh0w77O5Jz1FKh,43.0,25008.0,"avant-garde jazz,bebop,contemporary post-bop,cool jazz,free improvisation,free jazz,hard bop,jazz,jazz funk,jazz saxophone,soul jazz"
The Slits,5O0RrEgz4NLCPLrDZiPggz,44.0,66265.0,"alternative rock,dance rock,dance-punk,experimental,no wave,post-punk,punk,riot grrrl,uk post-punk"
The Lemonheads,6w7fc6IZlo5zwBaKT5jU1X,56.0,156750.0,"alternative pop,alternative rock,boston rock,lilith,pop rock,power pop"
Linton Kwesi Johnson,0bvRYuXRvd14RYEE7c0PRW,46.0,26762.0,"dub,dub poetry,reggae,roots reggae,ska"
Madvillain,2aoFQUeHD1U7pL098lRsDU,70.0,275574.0,"alternative hip hop,hip hop,psychedelic hip hop,rap,southern hip hop,underground hip hop"
Bill Monroe,64vAECmFoB6mi7n1zTRwR8,42.0,16373.0,"appalachian folk,bluegrass,bluegrass gospel,old-time,progressive bluegrass,traditional country,traditional folk,yodeling"
The Postal Service,5yV1qdnmxyIYiSFB02wpDj,58.0,414407.0,"indie pop,indie rock,indietronica,modern rock,seattle indie"
Sebadoh,2wrhBKGC3DTNNNDRJPaxW6,43.0,69162.0,"alternative pop,alternative rock,anti-folk,e6fi,gbvfi,indie rock,lo-fi,post-hardcore,power pop,slow core,western mass indie"
Fountains of Wayne,1pgtr4nhBQjp9oCUBPyYWh,63.0,111467.0,"alternative rock,pop rock,power pop"
Bessie Smith,5ESobCkc6JI4tIMxQttqeg,45.0,101239.0,"blues,jazz blues,traditional blues,vocal jazz"
Nina Simone,7G1GBhoKtEPnP86X2PvEYO,74.0,1680701.0,"jazz blues,soul,soul jazz,torch song,vocal jazz"
Low,5WoWlP0ihSFIxnppxjwSgE,59.0,145804.0,icelandic indie
Jon Spencer Blues Explosion,2NOhotupwYbKRNJF7LMDPG,49.0,65377.0,"blues rock,garage rock,punk blues"
Raekwon,2yQf6b8hxahZaT5dHlWaB1,66.0,366395.0,"alternative hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap,southern hip hop"
Little Willie John,3mOiEPe870jJrahcf2TPYZ,39.0,16382.0,"rhythm and blues,rock-and-roll,soul,southern soul"
The Teardrop Explodes,4AIo9dEYhuS3AtwhhKgA0M,42.0,46364.0,"art rock,dance rock,new romantic,new wave,new wave pop,post-punk,pub rock,uk post-punk"
Inner City,0vUJ3QLN3MlRfjOc2LjGWp,52.0,37869.0,"chicago house,deep house,detroit house,disco house,diva house,hardcore techno,hip house,post-disco,techno,vocal house"
The Saints,6OWPd5ByKaNSFAZ3TCe5AO,39.0,32473.0,"australian alternative rock,australian rock,garage rock,post-punk,protopunk,pub rock,punk,punk blues"
N.E.R.D.,5wPoxI5si3eJsYYwyXV4Wi,64.0,572107.0,hip hop
Coolio,3y24n3XhZ96wgwRXjvS17T,70.0,367290.0,"g funk,gangster rap,hip hop,rap,west coast rap"
!!!,1mmehjf7eHA10uHMisZGJg,51.0,115127.0,"alternative dance,dance-punk,electroclash,electronica,modern rock,new rave,nu disco,sacramento indie"
The Box Tops,3KGQvnOoqUHi3KxKQMZtXr,53.0,84973.0,"brill building pop,bubblegum pop,classic garage rock,folk rock,merseybeat"
Marty Robbins,0Xi59sEw38vRvwleSAVqoo,64.0,242176.0,"cowboy western,nashville sound"
Average White Band,3tx8fyu3c4OBP5nejYtUOb,55.0,255130.0,"disco,funk,jazz funk,modern funk,motown,post-disco,quiet storm,soul"
Liars,2z78AlkdwE2Ghj9EB50M6z,40.0,60887.0,"dance-punk,experimental rock,freak folk,garage psych,noise rock"
Black Rebel Motorcycle Club,1tpXaFf2F55E7kVJON4j4G,59.0,400433.0,"alternative rock,blues rock,dance-punk,garage rock,garage rock revival,indie rock,modern alternative rock,modern blues rock,modern rock,permanent wave,rock"
The Beta Band,2LMR8u7DOMF0FBseDpTsRa,50.0,68297.0,"alternative rock,britpop,chamber psych,indie rock,scottish indie"
Glenn Miller,2aAHdB5HweT3mFcRzm0swc,60.0,314575.0,"adult standards,big band,easy listening,jazz trombone,lounge,swing,vocal jazz"
Maximo Park,048FBwXjFYBWxSggPDipic,55.0,180006.0,"britpop,dance-punk,indie rock,modern rock,new rave,newcastle indie,rock"
Lester Young,05E3NBxNMdnrPtxF9oraJm,52.0,91422.0,"bebop,big band,contemporary post-bop,cool jazz,hard bop,jazz,jazz saxophone,soul jazz,stride,swing,vocal jazz"
Röyksopp,5nPOO9iTcrs9k6yFffPxjH,65.0,594586.0,"alternative dance,big beat,downtempo,electronica,electropop,new rave,trip hop"
The Associates,7GsdZ6T45uXudJ8Wsko9sB,40.0,23335.0,"art rock,dance rock,new romantic,new wave,new wave pop,post-punk,scottish new wave,synthpop,uk post-punk"
Gloria Gaynor,6V6WCgi7waF55bJmylC4H5,68.0,481331.0,"disco,europop"
Screamin' Jay Hawkins,3VBpsrUi2vV7Uj87ONHu7Z,45.0,63393.0,"blues,traditional blues"
Destroyer,22ojy4H4ZVpowC4lRRC8In,53.0,123277.0,"alternative dance,alternative rock,anti-folk,art pop,art rock,canadian indie,chamber pop,chamber psych,chillwave,freak folk,garage psych,indie folk,indie pop,indie rock,indietronica,noise pop,slow core,stomp and holler,vancouver indie"
Matthew Sweet,2idymNTKUdnTxforkb12Mw,48.0,43566.0,"alternative country,alternative pop,alternative rock,jangle pop,laboratorio,pop rock,power pop,roots rock,underground power pop"
Ol' Dirty Bastard,50NoVNy9GU1lCrDV8iGpyu,65.0,556116.0,"alternative hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap,southern hip hop"
Sister Sledge,6gkWznnJkdkwRPVcmnrays,66.0,364547.0,"dance pop,disco,disco house,funk,philly soul,post-disco,quiet storm,soul"
A Guy Called Gerald,1TV0WTE9ukywcLGMh4j4iU,36.0,13447.0,"acid house,atmospheric dnb,drum and bass,madchester,techno"
Anita Baker,46CH1Gp8l8QVly8bpG9JFG,60.0,664724.0,"funk,motown,neo soul,new jack swing,quiet storm,r&b,smooth jazz,soul,urban contemporary"
Fehlfarben,1UzZshvhiJj0LyztRWC2JH,37.0,12089.0,"german punk,german rock,neue deutsche welle"
Butthole Surfers,62BcWP4fzR8axESibNQEhs,54.0,177347.0,"alternative rock,experimental rock,grunge,noise rock,post-hardcore,post-punk,psychedelic punk,punk"
Mobb Deep,6O2zJ0tId7g07yzHtX0yap,71.0,1066165.0,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap"
John Prine,0nJUwPwC9Ti4vvuJ0q3MfT,70.0,284145.0,"country rock,folk,folk rock,indie folk,mellow gold,new americana,roots rock,singer-songwriter,traditional folk"
Young Marble Giants,0tQ2Q4y9iUkKszxXyB14ZH,38.0,26180.0,"alternative rock,art rock,dance rock,experimental,lo-fi,post-punk,uk post-punk"
Stiff Little Fingers,2bt3I0VkmYuPvP57sxokab,50.0,125758.0,"oi,pub rock,punk,ska"
Pat Metheny,3t58jfUhoMLYVO14XaUFLA,57.0,203800.0,"avant-garde jazz,contemporary jazz,contemporary post-bop,cool jazz,jazz,jazz fusion,jazz guitar"
"Lambert, Hendricks and Ross",5XILwCCPqHHh1JRnMfzblg,34.0,8073.0,"vocal harmony group,vocal jazz"
EPMD,3zpKjsMg2gw1St5WcWoUJN,57.0,235467.0,"east coast hip hop,electro,gangster rap,hardcore hip hop,hip hop,old school hip hop,rap"
The Penguins,6lOk7hCr8x3O9vHwylXyHR,50.0,38158.0,"brill building pop,doo-wop,rhythm and blues"
Stereo MC's,1k8VBufn1nBs8LN9n4snc8,53.0,70246.0,"big beat,electronica,hip house"
Norah Jones,2Kx7MNY7cI1ENniW7vT30N,77.0,2201937.0,"adult standards,contemporary vocal jazz,neo mellow,vocal jazz"
Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,79.0,6556259.0,"dance pop,neo mellow,pop,pop rock,post-teen pop,talent show,viral pop"
The Dream Syndicate,1l0eT7EY5r7U1gMVm2SyoS,35.0,17710.0,"alternative country,alternative rock,gbvfi,paisley underground,post-punk,power pop,punk blues,roots rock"
Spirit,3GrOqlDYHDtloOS3v1cnvD,58.0,629.0,background music
Gene Autry,5ixB75BQR3ADoWQkcHQJTs,42.0,31483.0,"adult standards,cowboy western,oklahoma country,traditional country,yodeling"
David Crosby,59zdhVoWxSoHMc74n098Re,51.0,163346.0,"cosmic american,country rock,folk,folk rock,mellow gold,psychedelic rock,roots rock,singer-songwriter,soft rock,traditional folk"
Jackie Brenston,2ucOV7b445I6Dl6OFN71aN,24.0,696.0,rock-and-roll
Method Man,4VmEWwd8y9MCLwexFMdpwt,71.0,1155219.0,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap,southern hip hop"
The Black Crowes,5krkohEVJYw0qoB5VWwxaC,65.0,424290.0,"album rock,alternative rock,blues rock,classic rock,country rock,hard rock,jam band,pop rock,post-grunge,rock,roots rock,southern rock"
Supertramp,3JsMj0DEzyWc0VDlHuy9Bx,74.0,1753121.0,"album rock,art rock,classic rock,folk rock,glam rock,mellow gold,piano rock,progressive rock,rock,soft rock"
Joao Gilberto,77ZUbcdoU5KCPHNUl8bgQy,69.0,343503.0,"bossa nova,brazilian jazz,jazz guitar,mpb,samba,violao"
Everything But the Girl,13ccXrK7AmXb4TddMkE7jy,62.0,184820.0,"electronica,lilith,new wave pop,pop rock,trip hop"
Sting,0Ty63ceoRnnJKVEYP0VQpk,75.0,1800956.0,"permanent wave,soft rock"
Bobby Darin,0EodhzA6yW1bIdD5B4tcmJ,64.0,290568.0,"adult standards,brill building pop,easy listening,lounge,rock-and-roll,rockabilly,soul,vocal jazz"
Link Wray,2vQavlZtDA660mnZotYIto,51.0,58097.0,"cosmic american,folk rock,funk,native american,protopunk,psychedelic rock,punk blues,rock-and-roll,rockabilly,surf music"
The Only Ones,16VudBYGOd9sMpOtA0szfp,42.0,24855.0,"mod revival,power pop,protopunk,pub rock,punk"
Yoko Ono,2s4tjL6W3qrblOe0raIzwJ,51.0,70180.0,"experimental,experimental pop"
The Staple Singers,7xGGqA85UIWX1GoTVM4itC,60.0,184415.0,"chicago soul,classic soul,funk,memphis soul,motown,quiet storm,soul,southern soul"
Edwin Starr,1B8AXU6gIIafpyLEpbcv1u,55.0,90574.0,"classic soul,motown,northern soul,quiet storm,soul,southern soul"
Youssou N'Dour,77zlytAFjPFjUKda8TNIDY,56.0,94762.0,"afropop,mande pop,mbalax,world"
The Futureheads,3TBfn8PtXr42OrTPaoC3E8,47.0,69437.0,"british indie rock,dance-punk,indie rock,modern rock,new rave,north east england indie"
Jackie McLean,1lB7KbOr9xdPK1CuasxmeA,37.0,24927.0,"avant-garde jazz,bebop,contemporary post-bop,cool jazz,free jazz,hard bop,jazz,jazz funk,jazz saxophone,soul jazz"
McCoy Tyner,2EsmKkHsXK0WMNGOtIhbxr,53.0,79152.0,"avant-garde jazz,bebop,contemporary jazz,contemporary post-bop,cool jazz,free jazz,hard bop,jazz,jazz fusion,jazz piano,soul jazz,stride"
Wilbert Harrison,7rETVFaF9VOFPmmzsY3kO6,37.0,4739.0,"rhythm and blues,rock-and-roll"
Fats Waller,0DYWCXTkNqGFZIf67SrWEa,50.0,79504.0,"adult standards,bebop,dixieland,jazz,jazz piano,lounge,ragtime,stride,swing,tin pan alley,vocal jazz"
Elmore James,0q9kpdDkEA3H17gcRMjgVS,49.0,121269.0,"blues,blues rock,chicago blues,delta blues,electric blues,rock-and-roll,traditional blues"
Stardust,1XcbmsczGDkYqrqIy8K89H,55.0,1908.0,
James Carr,59fzcTUsoozikLmRY1SwHS,43.0,28451.0,"classic soul,memphis soul,motown,rhythm and blues,soul,southern soul"
Doug E. Fresh,7xN8vFwslE67EC3DhgB9Ip,41.0,151338.0,"beatboxing,east coast hip hop,electro,harlem hip hop,hip house,old school hip hop,rap"
Uncle Tupelo,2Plkkomsc4DKawkCioLKjc,49.0,64874.0,"alternative country,alternative rock,country rock,folk,folk rock,heartland rock,indie folk,new americana,roots rock,stomp and holler,traditional folk"
Bad Company,5AEG63ajney2BoDXi0Vb84,66.0,601932.0,"album rock,blues rock,classic rock,country rock,folk rock,hard rock,mellow gold,rock,soft rock"
Marianne Faithfull,7mlge4peaoNgzTsY6M32RB,56.0,107065.0,"british invasion,folk,folk rock,lilith,new wave pop,traditional folk"
Neko Case,4Cedjq5BQL3MhapRvDpFED,54.0,154077.0,"alternative country,anti-folk,art pop,canadian indie,canadian singer-songwriter,folk,indie pop,indie rock,lilith,new americana,outlaw country,pop rock,roots rock,singer-songwriter,stomp and holler,traditional folk"
Shania Twain,5e4Dhzv426EvQe3aDb64jL,74.0,1941611.0,"canadian country,canadian pop,country,country dawn,dance pop"
Sublime,0EdvGhlC1FkGItLOWQzG4J,76.0,1645907.0,"reggae fusion,ska mexicano,ska punk"
Jimmy Reed,41ZMMuFFLPTVPkUsSI5KlV,43.0,90190.0,"blues,blues rock,chicago blues,electric blues,harmonica blues,rhythm and blues,rock-and-roll,traditional blues"
Aztec Camera,7sbwBqdkynNUDgiWU3TQ5J,51.0,73527.0,"art rock,britpop,dance rock,melancholia,new romantic,new wave,new wave pop,scottish new wave,synthpop"
PM Dawn,5DgjOwTN6o76J5Gf8MzEoL,48.0,64553.0,
Steve Reich,1aVONoJ0EM97BB26etc1vo,52.0,144193.0,"american contemporary classical,avant-garde,classical,compositional ambient,contemporary classical,drone,minimalism"
Slade,10n5lhNDoSMUHWLlnST1yw,54.0,171027.0,"album rock,art rock,blues rock,glam rock,hard rock,rock"
Bobbie Gentry,4E9w0bms6HcEppFlWjeW2d,49.0,31737.0,"brill building pop,country rock,traditional folk"
The Original Soundtrack,4mEtEO111qXSz9Auc3WUXL,7.0,649.0,
The Soft Boys,046wtejcUX9rhlzw2nlveT,36.0,22750.0,"alternative rock,art rock,dance rock,experimental,gbvfi,jangle pop,new wave,post-punk,power pop,psychedelic rock,pub rock,punk blues,uk post-punk"
"""Tennessee"" Ernie Ford",7u6FSuqT3SWE2kO8rNVjfp,52.0,37273.0,"bluegrass gospel,country boogie,country gospel,yodeling"
Little Eva,4S76LQXJD6N2uPcLhKejG8,51.0,28815.0,"brill building pop,doo-wop,rhythm and blues,rock-and-roll"
Black Uhuru,5keeQyPKYRxUCKDMECTXG3,54.0,204271.0,"dub,modern reggae,reggae,roots reggae,ska"
Electric Six,4xNadaO5ZZLVJdqDIVVIua,53.0,102084.0,"dance-punk,garage rock"
Autechre,6WH1V41LwGDGmlPUhSZLHO,46.0,121061.0,"abstract,ambient,ambient techno,art pop,bass music,deep idm,drill and bass,drone,dub techno,electro,electronica,experimental,glitch,intelligent dance music,microhouse,minimal techno,ninja,outsider house,techno,uk experimental electronic"
The Chi-Lites,7BFr36uI1dzJyo6tpa5Ued,52.0,303571.0,"chicago soul,classic soul,disco,funk,motown,quiet storm,soul,southern soul"
The Cramps,4lYtGx5NZQJHsMyhHc5iz3,54.0,188741.0,"alternative rock,dance rock,garage rock,gothabilly,post-punk,psychobilly,punk,punk blues,rockabilly"
Barbra Streisand,7jmTilWYlKOuavFfmQAcu6,70.0,733774.0,"adult standards,mellow gold,soft rock"
Diana Ross,3MdG05syQeRYPPcClLaUGl,72.0,1075579.0,"adult standards,disco,funk,mellow gold,motown,quiet storm,soft rock,soul"
Cliff Richard,2nvKpWcP8etYTq4JrRiUiy,61.0,181302.0,"adult standards,brill building pop,bubblegum pop,classic uk pop,mellow gold,rock-and-roll,rockabilly,soft rock"
The Raincoats,4t7bXPFEPe0pu1ozhdDLOp,42.0,43247.0,"alternative rock,art punk,dance rock,dance-punk,experimental,experimental rock,lo-fi,post-punk,riot grrrl,uk post-punk"
Korn,3RNrq3jvMZxD9ZyoOZbQOD,77.0,3782253.0,"alternative metal,funk metal,nu metal,post-grunge,rap metal,rock"
Palace Brothers,6Jg1WSoV27sDj7N2WRFPqo,21.0,4696.0,"alternative country,freak folk,slow core"
Le Mystère des Voix Bulgares,5j3PVTaVrMlssk4IC0kumd,31.0,9614.0,"bulgarian folk,polyphony,women's choir"
M/A/R/R/S,13jRo2FyagCX9wrKIpOt46,41.0,4532.0,hip house
John Zorn,3gkJ7lXtLpE4KauFHpk2vK,27.0,43482.0,"avant-garde jazz,experimental,free improvisation,free jazz,laboratorio,tzadik"
Junior Wells' Chicago Blues Band,3qhyjnRYQ1YprGjhvGQ8GP,26.0,980.0,blues
Phil Collins,4lxfqrEsLX6N1N4OCSkILp,80.0,2882003.0,"mellow gold,rock drums,soft rock"
Tangerine Dream,1BGN1IdyiSR0ZYrkoKNchl,53.0,174910.0,"ambient,art rock,berlin school,krautrock,progressive rock,symphonic rock"
Freda Payne,0701Axu6yvUIoctaKMbDIZ,44.0,9984.0,"classic soul,motown"
Pete Rock and CL Smooth,3fJ60AcIgLzQkVitEvA7uq,53.0,165969.0,"alternative hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,jazz rap,rap,turntablism"
Gwen Stefani,4yiQZ8tQPux8cPriYMWUFP,76.0,3899433.0,"dance pop,europop,hip pop,pop,pop rock,post-teen pop,urban contemporary"
L7,2zMQOJ4Cyl4BYbw6WqaO3h,51.0,157905.0,"alternative rock,grunge,post-grunge,punk,riot grrrl,rock"
Merle Haggard,2ptmyXoL7poH6Zq62h1QT9,67.0,694310.0,"bakersfield sound,country,country rock,nashville sound,outlaw country"
Grandaddy,3W4xM5XYtUp4ifYYPVKVdk,50.0,99329.0,"alternative rock,anti-folk,e6fi,freak folk,gbvfi,indie pop,indie rock,lo-fi,slow core"
Van Dyke Parks,3M8NUieZuEOMs0Hf210w4n,32.0,11292.0,"art pop,baroque pop"
Sepultura,6JW8wliOEwaDZ231ZY7cf4,62.0,1034110.0,"alternative metal,brazilian metal,brazilian thrash metal,death metal,deathrash,groove metal,hard rock,latin metal,metal,nu metal,old school thrash,rap rock,rock,thrash metal"
The Walker Brothers,49WlsIvcUYj7Awo93hDKgf,49.0,35185.0,"brill building pop,british invasion,bubblegum pop,folk rock,merseybeat,rock-and-roll"
Alexander Skip Spence,25e8CxfStX7gVfGIQL2qMd,31.0,7688.0,"cosmic american,country rock,experimental,folk rock,outsider,psychedelic rock"
Caetano Veloso,7HGNYPmbDrMkylWqeFCOIQ,72.0,1252771.0,"bossa nova,mpb,samba de roda"
Gene Chandler,52uMkSFt2RVO6XxTEt5VeW,46.0,44838.0,"brill building pop,chicago soul,classic soul,doo-wop,motown,northern soul,rhythm and blues,soul,southern soul"
The Residents,0X7nkgtJrvXcn1W8lN9Mtm,39.0,50394.0,"art rock,canterbury scene,dance rock,experimental,experimental rock,industrial,industrial rock,no wave,outsider,post-punk,psychedelic rock,zolo"
Fiona Apple,3g2kUQ6tHLLbmkV7T4GPtL,69.0,661679.0,"art pop,chamber pop,indie pop,lilith,permanent wave,piano rock,pop rock,singer-songwriter"
Junior Boys,39x9e2QDpAxK8xTuJDwRqR,42.0,66140.0,"alternative dance,balearic,canadian electropop,chillwave,dance-punk,electronica,electropop,hamilton on indie,indietronica,neo-synthpop,new rave"
Naughty by Nature,4Otx4bRLSfpah5kX8hdgDC,63.0,595186.0,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,hip pop,new jersey rap,rap"
Killing Joke,0Zy4ncr8h1jd7Nzr9946fD,54.0,171944.0,"alternative rock,dance rock,gothic rock,industrial,industrial rock,new romantic,new wave,post-punk,punk,uk post-punk"
Gary Numan,5KQMtyPE8DCQNUzoNqlEsE,57.0,252813.0,"art pop,art rock,dance rock,new romantic,new wave,new wave pop,permanent wave,post-punk,synthpop"
Fred Neil,3xmUdkZUQbtMM62XP4nnb6,44.0,16272.0,"american folk revival,country rock,folk,folk rock,psychedelic rock,singer-songwriter,traditional folk"
The Pharcyde,7yk35uHNQclPXFGFoTU44w,63.0,385268.0,"alternative hip hop,hardcore hip hop,hip hop,jazz rap,rap,southern hip hop,west coast rap"
Gene Clark,040Bv6cZTRh30LyyYVXgJX,46.0,30625.0,"alternative country,baroque pop,cosmic american,country rock,folk,folk rock,psychedelic rock,pub rock,roots rock,singer-songwriter,traditional folk"
Camper Van Beethoven,1JXB7XQ9hjLB5pnr1eowKR,41.0,24996.0,"alternative pop,alternative rock,gbvfi,jangle pop,roots rock"
Beth Orton,6cLEWhEKQl6nAvgr60M7zC,48.0,88827.0,"anti-folk,art pop,folk,folktronica,lilith,new wave pop,pop rock,singer-songwriter"
The Sonics,2g3PKH7Z1Ofn5oGR6oDjLy,50.0,84545.0,"classic garage rock,freakbeat,garage rock,protopunk,psychedelic rock,punk,punk blues,surf music"
This Mortal Coil,5OK8j1JnhoBlivN32G7yOO,48.0,80957.0,"art pop,art rock,dark wave,dream pop,ethereal wave,gothic rock,melancholia,new wave,post-punk"
Cowboy Junkies,3CYSRCHfilgR8DSbkCMp5j,52.0,103233.0,"alternative country,classic canadian rock,country rock,folk,folk rock,lilith,melancholia,new wave pop,pop rock,roots rock,toronto indie,traditional folk"
Ricky Nelson,73sSFVlM6pkweLXE8qw1OS,60.0,229270.0,"adult standards,brill building pop,bubblegum pop,doo-wop,folk rock,lounge,rock-and-roll,rockabilly"
The Weavers,4E5eAkpbJLO40r8fWNWm6X,29.0,13101.0,"american folk revival,folk,traditional folk"
The Microphones,7Ht57YadlBXcFJDK3plmhO,51.0,78588.0,"alternative rock,anti-folk,e6fi,freak folk,indie pop,indie rock,lo-fi,noise pop,noise rock,olympia wa indie,slow core"
Foreigner,6IRouO5mvvfcyxtPDKMYFN,73.0,1613524.0,"album rock,classic rock,hard rock,mellow gold,rock,soft rock"
Bauhaus,5N5tQ9Dx1h8Od7aRmGj7Fi,55.0,362423.0,"alternative rock,dance rock,dark wave,gothic rock,new wave,post-punk"
The Last Poets,58Wl2AJZWwfvEn2eAWJbIG,43.0,17819.0,"dub poetry,slam poetry"
Syd Barrett,6Lt3HS8R2v8Q4G7ZkUWa8R,48.0,199435.0,"art rock,classic rock,experimental,folk rock,outsider,psychedelic folk,psychedelic rock"
Wolf Parade,0XSqX2PB3C5dTMv7SZaxSm,49.0,117479.0,"alternative rock,art pop,canadian indie,dance-punk,freak folk,indie pop,indie rock,lo-fi,modern rock,quebec indie,stomp and holler"
Terry Riley,7DnLQaXsqcYkgm0nyDrB3r,42.0,44064.0,"american contemporary classical,avant-garde,compositional ambient,contemporary classical,drone,experimental,fourth world,free improvisation,microtonal,minimalism,tzadik"
The Coral,6OiHleP2bHM18dXq4aZQWt,58.0,173029.0,"britpop,modern rock,rock"
Marilyn Manson,2VYQTNDsvvKN9wmU5W7xpj,74.0,2607727.0,"alternative metal,industrial,industrial metal,industrial rock,nu metal,wrestling"
Ash,5rkVyNGXEgeUqKkB5ccK83,75.0,1812898.0,"dance pop,hip hop,hip pop,pop,r&b,rap,southern hip hop,urban contemporary"
Pentangle,55wOEGTc3QKwBJ9gntcOxT,40.0,31316.0,"british folk,folk,folk rock,psychedelic folk,psychedelic rock,traditional folk"
Freddie Hubbard,0fTHKjepK5HWOrb2rkS5Em,51.0,109769.0,"avant-garde jazz,bebop,big band,contemporary jazz,contemporary post-bop,cool jazz,free jazz,hard bop,jazz,jazz funk,jazz fusion,jazz trumpet,latin jazz,soul jazz,vocal jazz"
Busta Rhymes,1YfEcTuGvBQ8xSD1f53UnK,76.0,1478490.0,"east coast hip hop,hardcore hip hop,hip hop,hip pop,pop rap,rap"
Mary Wells,1cjZk1xXn3YCToNg3uJpA7,58.0,174362.0,"brill building pop,classic soul,funk,motown,soul"
Steve Harley & Cockney Rebel,6EL5GD53kaaVgJCHgdtdLz,53.0,29690.0,"glam rock,pub rock"
Waylon Jennings,7wCjDgV6nqBsHguQXPAaIM,72.0,742754.0,"country,country rock,outlaw country,texas country"
Carly Simon,4FtSnMlCVxCswABUmdhwpm,68.0,589036.0,"adult standards,classic rock,country rock,folk,folk rock,mellow gold,soft rock"
Nusrat Fateh Ali Khan,5HcunTidTUrOaf8V0iJcvl,57.0,862763.0,"desi pop,filmi,indian folk,modern bollywood,pakistani folk,qawwali,sufi,world"
Mos Def,0Mz5XE0kb1GBnbLQm2VbcO,68.0,870288.0,"alternative hip hop,conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap,southern hip hop"
Journey,0rvjqX7ttXeg3mTy8Xscbt,78.0,2953923.0,"album rock,classic rock,hard rock,mellow gold,rock,soft rock"
Country Joe & The Fish,0a63dfrxBQKqh160P8iUNL,40.0,91492.0,"acid rock,blues rock,classic garage rock,classic rock,country rock,folk rock,freakbeat,psychedelic rock"
Aimee Mann,3UpIbyXfGzmHG6TMH4dJEk,56.0,150642.0,"folk,indie pop,lilith,new wave pop,permanent wave,pop rock"
LaVern Baker,0V6zo2mJw9FdwWLClKC9yw,44.0,25682.0,"brill building pop,doo-wop,jump blues,rhythm and blues,rock-and-roll,rockabilly,soul,southern soul,torch song"
Oscar Peterson,6zkX5fhrSD4tdVOmimR9wB,59.0,142952.0,"adult standards,bebop,contemporary post-bop,cool jazz,jazz,jazz piano,stride,swing,vocal jazz"
The Sisters of Mercy,2CSWBwhuu4bearI8swf8Gj,18.0,9913.0,
Dinah Washington,32LHRiof0sa4taYew9i3Fa,58.0,277986.0,"adult standards,jazz blues,lounge,soul,swing,vocal jazz"
Drive-By Truckers,1rXr1ZnvbRoYBaedIl9v4v,56.0,134987.0,"alternative country,country rock,deep new americana,folk,heartland rock,new americana,rock,roots rock,southern rock,stomp and holler"
Blackstreet,2P3cjUru4H3fhSXXNxE9kA,67.0,476753.0,"boy band,dance pop,hip hop,hip pop,neo soul,new jack swing,pop rap,quiet storm,r&b,rap,urban contemporary"
Calexico,1OmdWpAh1pucAuZPzJaxIJ,55.0,146694.0,"alternative country,roots rock,slow core,stomp and holler,tucson indie"
Prefuse 73,0ZsnKPvBsvvycnET2GZMrG,40.0,48268.0,"drill and bass,glitch,intelligent dance music,ninja,wonky"
The Raspberries,2H5C54fb1CghoUqhQXfmeK,0.0,57.0,
Andrew Hill,4ORSNkNYSzva169PBZCzvy,32.0,14716.0,"avant-garde jazz,bebop,contemporary jazz,contemporary post-bop,cool jazz,free improvisation,free jazz,hard bop,jazz,jazz piano,soul jazz"
Anthony Braxton,3UXq4fckDmcPmleixlrl6i,26.0,15028.0,"african-american classical,avant-garde,avant-garde jazz,contemporary jazz,contemporary post-bop,cool jazz,experimental,free improvisation,free jazz,jazz saxophone,norwegian contemporary jazz"
INXS,1eClJfHLoDI4rZe5HxzBFv,72.0,1414576.0,"australian rock,dance rock,funk rock,mellow gold,new romantic,new wave,new wave pop,pop rock,rock,soft rock"
Peter Frampton,0543y7yrvny4KymoaneT4W,62.0,652113.0,"album rock,art rock,blues rock,british blues,classic rock,country rock,folk rock,hard rock,heartland rock,mellow gold,rock,roots rock,soft rock,symphonic rock"
Gerry Mulligan,6l40OFJhuTbHQ9V12evc9K,50.0,59442.0,"bebop,big band,contemporary post-bop,cool jazz,hard bop,jazz,jazz saxophone,soul jazz,swing,vocal jazz"
